"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Curacao","CUW","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","20.1157608032227","21.4649696350098","21.5007991790771","21.8274402618408","28.566089630127","30.7924404144287","31.9545707702637","31.3048801422119","30.8282108306885","31.7270793914795","29.0776405334473","32.5370788574219","31.8616199493408","31.3655700683594","30.6329193115234","25.9131908416748","21.7967300415039","20.1259307861328","20.0654201507568","21.1410007476807","20.8459205627441","22.4878196716309","2.4071900844574","2.95461010932922","3.71044993400574","3.63994002342224","3.80079007148743","","","2.24498","2.23775","1.28335","0.87807","0.63489","","","","","","","","1.29749","2.01944","2.67076","1.53204","","","","",
"Czech Republic","CZE","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53903","0.51123","1.19013","0.86672","","","","","",
"Germany","DEU","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00487","0.40323","","","","","","","","","","0.61687","1.20595","","","","","",
"Djibouti","DJI","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","71.3153533935547","69.1656799316406","68.69287109375","69.0737686157227","69.4268188476563","69.2621536254883","","67.5253982543945","70.7029571533203","69.7668533325195","68.6890182495117","68.2970199584961","69.4984970092773","","69.066162109375","69.40981","66.44794","64.71233","","60.60221","59.33121","56.35184","53.43788","50.9685","52.07749","","43.0294","","42.9455","33.75639","41.2061","44.43088","41.71664","38.55965","32.96895",
"Dominica","DMA","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","7.65537977218628","9.44775009155273","","16.4549007415771","15.1077299118042","19.9550399780273","12.7897396087646","","","","","","","","","","","","","","","","","","","9.56955","6.69823","9.59266","10.80397","13.43396","15.16058","16.95202","16.02507","10.31708","","","","","","","","","","",
"Denmark","DNK","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","4.63881015777588","3.80395007133484","2.1488299369812","0.999409973621368","1.46075999736786","1.26462996006012","1.26209998130798","1.19167995452881","2.34390997886658","2.46409010887146","1.80519998073578","2.47810006141663","2.91719007492065","1.20583999156952","1.88442003726959","1.79499995708466","","","","","","","","2.30585","1.42302","1.19378","0.6445","0.79008","1.1366","1.33578","0.98215","0.65614","0.25171","0.61653","0.07658","","","","",
"Dominican Republic","DOM","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.188850402832","12.69998","","3.54406","6.64653","15.1909","14.01372","15.73329","8.85303","12.4861","","1.89698","3.5112","4.87201","5.45165","7.37497","3.98765","4.59149","5.4008","","",
"Algeria","DZA","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","20.5771903991699","16.154109954834","13.7996997833252","12.0597801208496","11.0896196365356","10.6438598632813","11.1311101913452","10.2223196029663","10.2292499542236","10.8451700210571","11.9992704391479","11.19993019104","11.3528900146484","10.7444696426392","9.8274097442627","9.02258968353271","8.29113006591797","8.04220008850098","6.64378023147583","5.98392009735107","7.01596021652222","7.63361978530884","7.76921987533569","8.73768997192383","9.69624042510986","","8.08434009552002","7.6957","5.77603","4.87368","4.56524","3.89168","3.57681","3.29032","3.20721","1.97623","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30705976486206","3.88984990119934","2.6538200378418","1.85338997840881","3.23354005813599","2.64367008209229","2.93557000160217","3.80971002578735","4.8575701713562","6.38570976257324","7.5453200340271","8.4640998840332","6.77687978744507","4.96275997161865","4.75358009338379","4.44696998596191","4.58511018753052","4.51903009414673","4.46005010604858","4.50436019897461","5.13158988952637","4.10139989852905","3.98814010620117","3.62754988670349","3.86193","3.9799","3.56006","3.86271","3.43837","3.2601","3.02182","2.85602","2.8603","",
